Profile Username,Profile Full Name,Profile Followers,Profile Following,Profile Post Count,Follower Username,Follower Full Name,Follower Followers,Follower Following,Follower Post Count,Follower ID,Follower Profile Link,Follower Biography
artbasel,Art Basel,2511739,2048,5617,manginijoao,Joao Mangini,494,590,936,4142429031,https://www.instagram.com/manginijoao/,"São Paulo/SP, Brasil"
artbasel,Art Basel,2511739,2048,5617,simodinocomodino,Simona,1501,985,178,384888452,https://www.instagram.com/simodinocomodino/,N/A
artbasel,Art Basel,2511739,2048,5617,ursulavavrik,Ursula Vavrik,100,457,22,57522028287,https://www.instagram.com/ursulavavrik/,"Artist Manager, Economist, Writer, 
Promoting sustainability, peace, living within planetary boundaries, music & art"
artbasel,Art Basel,2511739,2048,5617,doubledanya,Danila K cinematographer,5426,1717,160,1257017431,https://www.instagram.com/doubledanya/,"Cinematographer; Editor; Camera man 🎥
📍based in Paris
feel free to contact me 
second acc @feelyoudan"
artbasel,Art Basel,2511739,2048,5617,rhandu_dewa,Rhandu dewa,472,697,42,2633381734,https://www.instagram.com/rhandu_dewa/,N/A
artbasel,Art Basel,2511739,2048,5617,rosiehharte,Rosie Harte,64871,833,126,1503302095,https://www.instagram.com/rosiehharte/,"Historian, Author, TikTok user
‘The Royal Wardrobe’ on sale now from @headlinebooks 
Order your copy and contact below👇🏻"
artbasel,Art Basel,2511739,2048,5617,itsmnless,منال,242,1721,23,5784115208,https://www.instagram.com/itsmnless/,N/A
artbasel,Art Basel,2511739,2048,5617,windapinda,Winda,155,579,289,1122093658,https://www.instagram.com/windapinda/,"Make it your ambition to lead a quiet life 
🐌 1 Thessalonians 4:11-12"
artbasel,Art Basel,2511739,2048,5617,chichi_zng,曾丽斯,295,808,68,1687769334,https://www.instagram.com/chichi_zng/,N/A
artbasel,Art Basel,2511739,2048,5617,kingofnight002,𝗞ℕ𝕀𝔾ℍ𝗧 𝕂𝗜𝗡𝔾,29,2197,1,69304584056,https://www.instagram.com/kingofnight002/,DREAMER
artbasel,Art Basel,2511739,2048,5617,itexas,itexas,78,1946,1529,7604789,https://www.instagram.com/itexas/,N/A
artbasel,Art Basel,2511739,2048,5617,modeoui,Mode Oui,68,190,2,45442416664,https://www.instagram.com/modeoui/,"Fashion 🕷️🧿
By Juliana Modine"
artbasel,Art Basel,2511739,2048,5617,aaronfahl,AARON FAHL™,108,296,0,5660520553,https://www.instagram.com/aaronfahl/,Visionaire
artbasel,Art Basel,2511739,2048,5617,vitadellacassy,Cassy Eledu,1536,837,76,298075436,https://www.instagram.com/vitadellacassy/,"find your wings, learn how to fly.
nyc. partnerships"
artbasel,Art Basel,2511739,2048,5617,smoothlam901,Lindsay Mays,755,4342,763,247173725,https://www.instagram.com/smoothlam901/,"Southern Belle living in New England. Techie,  traveler, foodie and makeup lover"
artbasel,Art Basel,2511739,2048,5617,alice.fqs,Alice,591,920,16,1426846264,https://www.instagram.com/alice.fqs/,🇫🇷 Paris / Caen
artbasel,Art Basel,2511739,2048,5617,heatjonwal,Hj Wal,3,124,0,61129533336,https://www.instagram.com/heatjonwal/,N/A
artbasel,Art Basel,2511739,2048,5617,fidaneray,Fidan Eray,525,2723,66,286415256,https://www.instagram.com/fidaneray/,N/A
artbasel,Art Basel,2511739,2048,5617,odenyssova,_ED_.,123,2098,3,6013916833,https://www.instagram.com/odenyssova/,Особистий блог
artbasel,Art Basel,2511739,2048,5617,laurine__ft,lau,1478,812,195,417956251,https://www.instagram.com/laurine__ft/,🦑
artbasel,Art Basel,2511739,2048,5617,luiu_76,Yuo,1,1157,0,1419785922,https://www.instagram.com/luiu_76/,N/A
artbasel,Art Basel,2511739,2048,5617,art2mai,Maïlys,147,447,30,53826468048,https://www.instagram.com/art2mai/,"Personnages de vie & ambiance
🍒🌟🪐💭💋
Commandes en MP
 @mailys.jj
    bisou bisou"
artbasel,Art Basel,2511739,2048,5617,vickblum,Victoria Blumberg,388,2033,565,27366484,https://www.instagram.com/vickblum/,N/A
artbasel,Art Basel,2511739,2048,5617,hande.lbg,hande 🕊,318,630,69,5848462719,https://www.instagram.com/hande.lbg/,aşırı egal vibes | berlin
artbasel,Art Basel,2511739,2048,5617,nestordelbarrio,Néstor Del Barrio,2761,1453,49,3296968623,https://www.instagram.com/nestordelbarrio/,"Multidisciplinary artist & art director 
Duo - @cantabriafinita
▫️Santander, Spain."
artbasel,Art Basel,2511739,2048,5617,user183738292983373,N/A,1,2041,0,52542666466,https://www.instagram.com/user183738292983373/,N/A
artbasel,Art Basel,2511739,2048,5617,wd_staunton3,Walker Staunton,294,252,11,21641877049,https://www.instagram.com/wd_staunton3/,N/A
artbasel,Art Basel,2511739,2048,5617,_bardyan,Filip Bardyan,94,1052,0,1813630140,https://www.instagram.com/_bardyan/,N/A
artbasel,Art Basel,2511739,2048,5617,noemiontiveros,Noemí Ontiveros,1871,1539,813,4111875,https://www.instagram.com/noemiontiveros/,"Driven by curiosity.                                                         
Gestora de arte
✉️ noemi.ontiveros@gmail.com
📍Cdmx / Gdl"
artbasel,Art Basel,2511739,2048,5617,elkholy5640,Mahmoud Elkholy,76,5442,2,63152969865,https://www.instagram.com/elkholy5640/,N/A
artbasel,Art Basel,2511739,2048,5617,corentinjouchet,N/A,602,617,25,45647529806,https://www.instagram.com/corentinjouchet/,✰
artbasel,Art Basel,2511739,2048,5617,lorisgendreau,Loris,821,1040,2,1610934180,https://www.instagram.com/lorisgendreau/,Paris
artbasel,Art Basel,2511739,2048,5617,suzanagbcosta,Suzana Costa,1422,4275,847,1037881315,https://www.instagram.com/suzanagbcosta/,N/A
artbasel,Art Basel,2511739,2048,5617,mahmoud_elzuhairi,Mahmoud El Zuhairi,100,3767,135,7029728264,https://www.instagram.com/mahmoud_elzuhairi/,N/A
artbasel,Art Basel,2511739,2048,5617,flettyreji,Fletty Reji,1167,1012,19,392395262,https://www.instagram.com/flettyreji/,melbourne
artbasel,Art Basel,2511739,2048,5617,sarigolan,Sari Golan,4484,5830,4867,2452826,https://www.instagram.com/sarigolan/,"Curator, writer, lecturer, activist, feminist and mom. 
Chief curator - @ramat_gan_museum_  
Founder - @the_triangle_art 
Founder - @israel_sartatdawn"
artbasel,Art Basel,2511739,2048,5617,depalleveronique,La peinture à Véro,63,227,42,49580174962,https://www.instagram.com/depalleveronique/,N/A
artbasel,Art Basel,2511739,2048,5617,karen.zabloski,Karen Zabloski,604,6625,49,3617025377,https://www.instagram.com/karen.zabloski/,N/A
artbasel,Art Basel,2511739,2048,5617,hanna.lokind,Hanna Sofia Lokind,763,487,43,208366161,https://www.instagram.com/hanna.lokind/,N/A
artbasel,Art Basel,2511739,2048,5617,aimees.jpg,Aimée 🌊🪩🦋,1433,2479,154,2254217447,https://www.instagram.com/aimees.jpg/,guernsey&cardiff 🩺 @aimeeandaclgoonanadventure
artbasel,Art Basel,2511739,2048,5617,palomariston,Paloma Ariston,1297,1911,116,5639859189,https://www.instagram.com/palomariston/,Pintura e desenho
artbasel,Art Basel,2511739,2048,5617,elodie.frz_,elodie 🦦,569,655,1,31525973091,https://www.instagram.com/elodie.frz_/,"paris
@archives_poussiereuses"
artbasel,Art Basel,2511739,2048,5617,staceybellido,Stacey Bellido,2795,2781,951,496798,https://www.instagram.com/staceybellido/,"d'être en vie
d'être amoureux
de s'en aller un peu 🌞"
artbasel,Art Basel,2511739,2048,5617,ortegahijar,Margarita Ortega Hijar,142,3111,199,4525591952,https://www.instagram.com/ortegahijar/,@garita.ortega
artbasel,Art Basel,2511739,2048,5617,adam_denise_schlecter,Denise Schlecter,74,2165,97,5493418274,https://www.instagram.com/adam_denise_schlecter/,N/A
artbasel,Art Basel,2511739,2048,5617,ayakak53,N/A,5706,1010,837,178849277,https://www.instagram.com/ayakak53/,"📍Japan & Taiwan
@brandqueen_2017"
artbasel,Art Basel,2511739,2048,5617,qthought_,кarina,47,162,11,48398589293,https://www.instagram.com/qthought_/,N/A
artbasel,Art Basel,2511739,2048,5617,maras_sound,Svetlana Maraš,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,evabartol,E•V•A  B•A•R•T•O•L,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,_maria.mrg,maria,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,lucileee,N/A,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,tomasvlecuona,ᴛᴏᴍᴀs ᴠ ʟᴇᴄᴜᴏɴᴀ,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,nynycollin,Nyny,1677,1176,584,306667758,https://www.instagram.com/nynycollin/,"MD x PharmD
Paris 📍
Orientation: sapiosexuelle"
artbasel,Art Basel,2511739,2048,5617,x0marcus,Amanda,1271,2326,525,225621279,https://www.instagram.com/x0marcus/,;) I don't care I love it~
artbasel,Art Basel,2511739,2048,5617,karolazinik,k.z,167,741,57,1705039416,https://www.instagram.com/karolazinik/,N/A
artbasel,Art Basel,2511739,2048,5617,ruzanahoghmrtsian,Ruzana | Hoghmrtsian,926,486,40,13454714495,https://www.instagram.com/ruzanahoghmrtsian/,"drawing | print making | mixed media 
 ""Art should comfort the disturbed and disturb the comfortable""
dm for inquiries | ●.•"
artbasel,Art Basel,2511739,2048,5617,shereesopretty,Sheree Alexandria,1021,517,40,481011763,https://www.instagram.com/shereesopretty/,"Boy Mom 👦🏽 
Fashion Girl 💃
Gods FAV 🙏🏾 
I wear scrubs all day 😩"
artbasel,Art Basel,2511739,2048,5617,triplesept777,N/A,1,160,0,37150343595,https://www.instagram.com/triplesept777/,N/A
artbasel,Art Basel,2511739,2048,5617,silapii,N/A,2,1433,3,4046030617,https://www.instagram.com/silapii/,N/A
artbasel,Art Basel,2511739,2048,5617,shimanmuriti,Shiman,63,423,33,219919375,https://www.instagram.com/shimanmuriti/,N/A
artbasel,Art Basel,2511739,2048,5617,crucesregina,Regina Cruces,34,159,21,20895392162,https://www.instagram.com/crucesregina/,N/A
artbasel,Art Basel,2511739,2048,5617,iggym00,Iggy,793,1100,38,8060663,https://www.instagram.com/iggym00/,*dribbles ramen on chin* 🍥 *kneads @iggy.bakes*
artbasel,Art Basel,2511739,2048,5617,aida.chaillan,Aïda,2691,598,77,30353202758,https://www.instagram.com/aida.chaillan/,"grosso modo j’aime la photo, les cafés, les concerts, voyager avec des plans foireux et mon chat ✨
💬 si t’es intéressé.e par un shoot photo"
artbasel,Art Basel,2511739,2048,5617,gaspard_del,Gaspard Delmarcelle,186,1234,28,3184836417,https://www.instagram.com/gaspard_del/,N/A
artbasel,Art Basel,2511739,2048,5617,floraestablet,Flora,2132,1500,0,1537921962,https://www.instagram.com/floraestablet/,Paris • French Riviera
artbasel,Art Basel,2511739,2048,5617,martavariola,Marta Variola,221,1591,609,5400202696,https://www.instagram.com/martavariola/,N/A
artbasel,Art Basel,2511739,2048,5617,evapanoni.gif,Eva Panoni Vidal,1298,1036,213,1208484033,https://www.instagram.com/evapanoni.gif/,"Ball🏃‍♀️of🏊‍♀️energy⛰️
Physical engineering & Nanotechnologies for ICTs & Quantum Devices @politecnicoditorino
@normalesup
📍 Paris"
artbasel,Art Basel,2511739,2048,5617,julieburaye,Julie•BURAYE_art,529,1968,164,27959035619,https://www.instagram.com/julieburaye/,"Artiste et architecte française , née en Colombie."
artbasel,Art Basel,2511739,2048,5617,365artplus_magazine,©365 ART + Magazine JAPAN,6650,82,436,46450713282,https://www.instagram.com/365artplus_magazine/,"OFFICIAL account !
Reservation account @365artplus_info 
🧑🏻‍💻Ambassador @365artplus_projects"
artbasel,Art Basel,2511739,2048,5617,anabella.vegas,Anabella Vegas,860,855,52,7075841414,https://www.instagram.com/anabella.vegas/,N/A
artbasel,Art Basel,2511739,2048,5617,massimoglocal,Massimo,7,61,759,4574858662,https://www.instagram.com/massimoglocal/,"Italian, trying to figure out (in London) - #art and #tennis are my hobbies"
artbasel,Art Basel,2511739,2048,5617,laura_mcmonagle,Laura McMonagle,3294,3668,516,191075577,https://www.instagram.com/laura_mcmonagle/,"Laura Channa 💍 Mama to 👶👶 Beau&Saffi
Scottish Actress•London bound"
artbasel,Art Basel,2511739,2048,5617,tazim.hamid,Tazim Hamid,827,1500,994,194893323,https://www.instagram.com/tazim.hamid/,"Mixed media artist, love colour, travelling, food, photography and textiles not necessarily always in that order :)"
artbasel,Art Basel,2511739,2048,5617,noah_ysph,№ªh,943,939,5,19968995943,https://www.instagram.com/noah_ysph/,"KABK, Den Haag
@black.jack.clothing"
artbasel,Art Basel,2511739,2048,5617,r.piekautaite,RAMUNE PIEKAUTAITE,31,76,24,69413977042,https://www.instagram.com/r.piekautaite/,Fashion designer
artbasel,Art Basel,2511739,2048,5617,jenniepinkim,Jung ah Kim,200,453,518,1429368117,https://www.instagram.com/jenniepinkim/,N/A
artbasel,Art Basel,2511739,2048,5617,littlebrother.art,L I T T L E    B R O T H E R,2594,1004,111,35952256671,https://www.instagram.com/littlebrother.art/,"Little Brother, street artist from Paris, is creating an intriguing set of pictures that are building, all together, a great mysterious speech."
artbasel,Art Basel,2511739,2048,5617,arriilelia,Lelia,700,1663,80,320369933,https://www.instagram.com/arriilelia/,"📍 Paris
Made in Corsica 🌼🧡"
artbasel,Art Basel,2511739,2048,5617,meg.gcc,Margherita Guaccero,358,458,7,25264003714,https://www.instagram.com/meg.gcc/,N/A
artbasel,Art Basel,2511739,2048,5617,lkouhkna,Liisi Kõuhkna,1454,4521,220,4315438576,https://www.instagram.com/lkouhkna/,"@ekajewelleryandblacksmithing
@eka_kunstiteadus"
artbasel,Art Basel,2511739,2048,5617,iki3iki,Eka kirova,660,614,48,2165035724,https://www.instagram.com/iki3iki/,@266kia7
artbasel,Art Basel,2511739,2048,5617,cat.tissot,Catarina Tissot,849,998,4,5586523412,https://www.instagram.com/cat.tissot/,"de lisboa
aam"
artbasel,Art Basel,2511739,2048,5617,rupiescobar,Annamaria,13,132,43,69066980537,https://www.instagram.com/rupiescobar/,N/A
artbasel,Art Basel,2511739,2048,5617,tymchenko_kate,N/A,114,739,51,1418469295,https://www.instagram.com/tymchenko_kate/,N/A
artbasel,Art Basel,2511739,2048,5617,jennyfasching,N/A,1083,1178,172,4721414908,https://www.instagram.com/jennyfasching/,N/A
artbasel,Art Basel,2511739,2048,5617,domenicablundi,Domenica Blundi,731,1962,442,42028610,https://www.instagram.com/domenicablundi/,N/A
artbasel,Art Basel,2511739,2048,5617,nina.cleal,ɐuıu,270,810,3,3145958863,https://www.instagram.com/nina.cleal/,Art & Propagande
artbasel,Art Basel,2511739,2048,5617,chio_saneme,Chio Saneme,593,2501,60,319435256,https://www.instagram.com/chio_saneme/,"✨ Producto infantil @kauayo_
✨ Interiorista"
artbasel,Art Basel,2511739,2048,5617,jlhyun_n,zl존지현,3220,587,154,2228763477,https://www.instagram.com/jlhyun_n/,":  Interior designer
@hongik_university"
artbasel,Art Basel,2511739,2048,5617,volker.hinz,N/A,2,78,0,4343801792,https://www.instagram.com/volker.hinz/,N/A
artbasel,Art Basel,2511739,2048,5617,estelleaah,Estelle Lefevre,191,2056,569,4618581312,https://www.instagram.com/estelleaah/,💜
artbasel,Art Basel,2511739,2048,5617,alicechabot4,chabot alice,557,1288,131,37029231357,https://www.instagram.com/alicechabot4/,Journaliste / réalisatrice
artbasel,Art Basel,2511739,2048,5617,francescaromana_altomare,Francesca Romana Altomare,184,567,1,45061910444,https://www.instagram.com/francescaromana_altomare/,"Modern Art History student 
Università degli studi di Trento 
Università degli studi di Siena"
artbasel,Art Basel,2511739,2048,5617,bxdai,I 💓 Dubai,12138,7440,5532,245727216,https://www.instagram.com/bxdai/,N/A
artbasel,Art Basel,2511739,2048,5617,ernestshopsoignies,ERNEST SHOP,1194,906,722,276367612,https://www.instagram.com/ernestshopsoignies/,"Giftshop 😎 Coolshop 🧔 Menshop
Soignies 🇧🇪 Belgium
."
artbasel,Art Basel,2511739,2048,5617,idea.design.art01,N/A,6,102,0,69923794940,https://www.instagram.com/idea.design.art01/,N/A
artbasel,Art Basel,2511739,2048,5617,willmartgallery,Willmart Gallery Lisboa,4504,1743,3452,4268311601,https://www.instagram.com/willmartgallery/,"• Art gallery in Lisbon #ArtInLisbon
#LisbonArtGallery #LisbonArtScene #ContemporaryArtLisbon #LisbonArtists
#LisbonArtExhibits #ArtLoversLisbon"
artbasel,Art Basel,2511739,2048,5617,chachacha___,ChaT 🐭,307,1272,0,27238936,https://www.instagram.com/chachacha___/,🌸🦚🌏🇫🇷
artbasel,Art Basel,2511739,2048,5617,dusan_____________,Dušan Milovanović,245,41,636,12165910013,https://www.instagram.com/dusan_____________/,N/A
artbasel,Art Basel,2511739,2048,5617,harrier_1,Lucy Sinclair,789,4093,997,203705036,https://www.instagram.com/harrier_1/,N/A
artbasel,Art Basel,2511739,2048,5617,ceskary,Ceskary,911,1405,54,500674761,https://www.instagram.com/ceskary/,Archivos cotidianos
artbasel,Art Basel,2511739,2048,5617,patrickblancheton,Patrick Blancheton,74,775,0,6611165640,https://www.instagram.com/patrickblancheton/,N/A
artbasel,Art Basel,2511739,2048,5617,aos_6ix,Sam Mkt,411,1119,1,3187024651,https://www.instagram.com/aos_6ix/,N/A
artbasel,Art Basel,2511739,2048,5617,karina_soletoro,Karina,170,207,17,47854154017,https://www.instagram.com/karina_soletoro/,"Acrylics, liner
📍Antwerp, Belgium 🇺🇦 🇧🇪"
artbasel,Art Basel,2511739,2048,5617,pauline.galliez,Paupichka,937,1958,577,3954438323,https://www.instagram.com/pauline.galliez/,Pink lady
artbasel,Art Basel,2511739,2048,5617,juliekieffer_,Julie Kieffer,1129,2529,48,56469023094,https://www.instagram.com/juliekieffer_/,N/A
artbasel,Art Basel,2511739,2048,5617,gr1201mo1007,N/A,0,661,0,656307774,https://www.instagram.com/gr1201mo1007/,N/A
artbasel,Art Basel,2511739,2048,5617,margreetbaalman,Margreet Baalman,820,7478,639,1400356835,https://www.instagram.com/margreetbaalman/,"Redacteur | Editor
💚 @greenofficehva 
💕 Human & animal rights: feminism & climate justice
🌸 Music, film, photography, fashion, dance, theatre, flowers"
artbasel,Art Basel,2511739,2048,5617,carol_lepink,Ana Carolina Ferreira,2131,3899,268,6168492344,https://www.instagram.com/carol_lepink/,"Founder of @lepinkcollective || Creative Director with a flair for designing unique spaces, experiences and products || Storyteller 🇧🇷🇮🇹🇬🇧"
artbasel,Art Basel,2511739,2048,5617,justynawojsz,Justyna,317,440,7,317387383,https://www.instagram.com/justynawojsz/,N/A
artbasel,Art Basel,2511739,2048,5617,camriyo,camriyo,0,5669,0,36896014998,https://www.instagram.com/camriyo/,N/A
artbasel,Art Basel,2511739,2048,5617,judekishly_,Jude Kishly,960,944,0,4581541149,https://www.instagram.com/judekishly_/,N/A
artbasel,Art Basel,2511739,2048,5617,kbobh,Kevin R Huie,887,3871,608,244311080,https://www.instagram.com/kbobh/,"Fabric & Product Development @ayr 
Founder @ainostudio"
artbasel,Art Basel,2511739,2048,5617,bbf_one,BBF,32,192,1,8775102930,https://www.instagram.com/bbf_one/,N/A
artbasel,Art Basel,2511739,2048,5617,fabnel22,Gol D Roger⚓️,885,1061,32,599477652,https://www.instagram.com/fabnel22/,Somewhere between I want it and I got it
artbasel,Art Basel,2511739,2048,5617,pkhatija,Khatija Patel,191,6471,0,2212842649,https://www.instagram.com/pkhatija/,N/A
artbasel,Art Basel,2511739,2048,5617,mavi_mavice00,N/A,0,123,0,15990389131,https://www.instagram.com/mavi_mavice00/,N/A
artbasel,Art Basel,2511739,2048,5617,smokie_eyess,Alyona,590,2366,153,15514065,https://www.instagram.com/smokie_eyess/,"Badass with a good heart. 
Soft but strong.
Unapologetic and honest."
artbasel,Art Basel,2511739,2048,5617,laurake86,Laura Dell'Agli,811,1909,254,273121183,https://www.instagram.com/laurake86/,"Sicilian girl ☀️ based in Paris ☁️
CF L1 trainer at @crossfitlouvre 
BPJEPS AF 🌪️
« Do it with passion or not at all »"
artbasel,Art Basel,2511739,2048,5617,victoria.redhead,N/A,80,1348,69,10013950500,https://www.instagram.com/victoria.redhead/,🖤
artbasel,Art Basel,2511739,2048,5617,kyrxking,kyra king mcgee,497,631,10,1558741945,https://www.instagram.com/kyrxking/,"21 | lsad 
@kyrakm.art"
artbasel,Art Basel,2511739,2048,5617,danjbinette,Daniel Binette,576,824,50,369664198,https://www.instagram.com/danjbinette/,N/A
artbasel,Art Basel,2511739,2048,5617,veronicaaron_,Veró Aron,2544,833,897,553178725,https://www.instagram.com/veronicaaron_/,"based in Tbilisi 
for inquiries: viraronn@gmail.com"
artbasel,Art Basel,2511739,2048,5617,camille.cvu,Cam,479,403,5,3421310857,https://www.instagram.com/camille.cvu/,@anotherselfiec
artbasel,Art Basel,2511739,2048,5617,dolgovaolesya,МАРКЕТИНГ ДЛЯ ХУДОЖНИКОВ,861,1269,648,1409350210,https://www.instagram.com/dolgovaolesya/,"🎨Подружу маркетинг и творческий мир
👩‍🎨 для художников, галерей, арт-проектов
📲 +7 (931) 255 90 20"
artbasel,Art Basel,2511739,2048,5617,alicemay67,N/A,13,1263,150,582737313,https://www.instagram.com/alicemay67/,N/A
artbasel,Art Basel,2511739,2048,5617,noe.brami,Noé Brami,1111,1692,2,1966808932,https://www.instagram.com/noe.brami/,"🤠🪩🪬 
@nowayyy.16 
@nb.casa"
artbasel,Art Basel,2511739,2048,5617,_sarah_784_,N/A,124,2243,0,4343529598,https://www.instagram.com/_sarah_784_/,N/A
artbasel,Art Basel,2511739,2048,5617,gonzo_street,Diana Street,N/A,N/A,N/A,N/A,N/A,N/A
artbasel,Art Basel,2511739,2048,5617,ipserpil,Serpil Ip,197,750,35,2266998483,https://www.instagram.com/ipserpil/,N/A
artbasel,Art Basel,2511739,2048,5617,quinndogsart,Martin Quinn,49,311,55,50371399045,https://www.instagram.com/quinndogsart/,Scientific engineer trying to do art. Manchester UK
artbasel,Art Basel,2511739,2048,5617,isitmarine,N/A,2,24,0,33198195250,https://www.instagram.com/isitmarine/,🪩🪩🪩
artbasel,Art Basel,2511739,2048,5617,lauravmcg,Laura Valdez McGraw,1186,7314,522,284095038,https://www.instagram.com/lauravmcg/,“A girl should be two things: classy and fabulous.” ― Coco Chanel.
artbasel,Art Basel,2511739,2048,5617,khady_guerard,khady,285,1815,8,1285282724,https://www.instagram.com/khady_guerard/,N/A
artbasel,Art Basel,2511739,2048,5617,ccemy_,Cemy Марина 🤍,2555,426,5,3226380519,https://www.instagram.com/ccemy_/,"paris / nyc
the coolest"
artbasel,Art Basel,2511739,2048,5617,kievlyankaq,Happygarl,47,3481,3,1294586121,https://www.instagram.com/kievlyankaq/,🇺🇦🇺🇦🇺🇦
artbasel,Art Basel,2511739,2048,5617,shaikhamalz,Shaikha M. Al Zarooni • شيخة محمد الزرعوني 🤍,281,3272,112,570910616,https://www.instagram.com/shaikhamalz/,N/A
artbasel,Art Basel,2511739,2048,5617,leya_lubimaya,LUBIMAYA❤️,1123,1746,294,6101132329,https://www.instagram.com/leya_lubimaya/,"Мастер Женских кругов✨👸
6 лет осознанных практик
Трансформирую голосом 
❤️С любовью раскрою Тебя Тебе, дорогая Душа❤️✨"
artbasel,Art Basel,2511739,2048,5617,sylviafrk,SYLVIA,657,1144,4,1744903175,https://www.instagram.com/sylviafrk/,N/A
artbasel,Art Basel,2511739,2048,5617,usine_a_pixels_print,USINE A PIXELS PRINT,1626,7492,62,1256270858,https://www.instagram.com/usine_a_pixels_print/,"IMPRESSION PIGMENTAIRE.
EDiTiONS LiMiTÉES
IMPRESSION D’ŒUVRES D’ART.
GICLÉE PRINT.
PARIS 12"
artbasel,Art Basel,2511739,2048,5617,callawebb,Calla Webb,231,728,57,189428815,https://www.instagram.com/callawebb/,MPLS.
artbasel,Art Basel,2511739,2048,5617,hellerunddimmer,HELLER & DIMMER | Manufaktur für Leuchten und Lichtobjekte,287,687,94,44275504804,https://www.instagram.com/hellerunddimmer/,"#technicalpoetry #goodbyeedison #sourcematters
Gegründet von @matthiashempt"
artbasel,Art Basel,2511739,2048,5617,marion1967,N/A,39,963,1,37011811,https://www.instagram.com/marion1967/,N/A
artbasel,Art Basel,2511739,2048,5617,marie_dllr,𝓜𝓪𝓻𝓲𝓮,983,290,12,2126026080,https://www.instagram.com/marie_dllr/,Brussels | Milan
artbasel,Art Basel,2511739,2048,5617,mr____simon,Baptiste Simeon,474,1139,39,269016735,https://www.instagram.com/mr____simon/,"Coursier >>  🚴🏽💨...  
https://www.strava.com/athletes/baptiste_simeon"
artbasel,Art Basel,2511739,2048,5617,claudine.coupe.photography,N/A,1695,7491,363,424576443,https://www.instagram.com/claudine.coupe.photography/,"Révéler la beauté et la fragilité du vivant et inciter à 'habiter poétiquement le monde ‘
Print available / Book me : Claudine.coupe.inspire@gmail.com"
artbasel,Art Basel,2511739,2048,5617,2anh,N/A,176,3639,1267,1264526,https://www.instagram.com/2anh/,N/A
artbasel,Art Basel,2511739,2048,5617,sohaib.miru,Sohaib Ahmed Mir,163,1589,76,1811706355,https://www.instagram.com/sohaib.miru/,N/A
artbasel,Art Basel,2511739,2048,5617,ruthandalice,Ruth Alicia☽,2535,1543,242,1505320912,https://www.instagram.com/ruthandalice/,"📍P A R I S
WELCOME TO MY SCRAPBOOK
@loulou.thebrand 
Let’s travel the world 🗺"
artbasel,Art Basel,2511739,2048,5617,brieuc_hanozin,Brieuc Hanozin,523,604,92,2089156376,https://www.instagram.com/brieuc_hanozin/,N/A
artbasel,Art Basel,2511739,2048,5617,elnazkhoubrou,elnaz khoubrou,717,1195,112,184233905,https://www.instagram.com/elnazkhoubrou/,@elnaz.khoubrou
artbasel,Art Basel,2511739,2048,5617,saskia.annamaria,N/A,395,1183,39,275529553,https://www.instagram.com/saskia.annamaria/,✨ @comfiori
artbasel,Art Basel,2511739,2048,5617,peggycormaryart,peggy cormary,928,1684,1323,3946808885,https://www.instagram.com/peggycormaryart/,"Passionate by visual arts
Exploring the world through #doubleexposurephotography #color and #texture #studiophotography 
DM for #fineartprintsforsale"
artbasel,Art Basel,2511739,2048,5617,sonja.kovacevic.101,Sonja Kovačević,32,1067,2,33779016871,https://www.instagram.com/sonja.kovacevic.101/,N/A
artbasel,Art Basel,2511739,2048,5617,abramovadarina77,ABRAMOVA DARINA,433,325,109,9396057849,https://www.instagram.com/abramovadarina77/,"@dreamgallery8 
Marine artist 👩‍🎨 
Russia, St.Petersburg 🤍"
artbasel,Art Basel,2511739,2048,5617,gabriellerappaport,Gabrielle Rappaport,289,471,22,4308842164,https://www.instagram.com/gabriellerappaport/,N/A
artbasel,Art Basel,2511739,2048,5617,emily_rohmer,Emilie Rohmer,200,473,80,6200737,https://www.instagram.com/emily_rohmer/,N/A
artbasel,Art Basel,2511739,2048,5617,arefhamad,Aref Hamad,2705,3232,12,491178258,https://www.instagram.com/arefhamad/,N/A
artbasel,Art Basel,2511739,2048,5617,nikuska_g,NICOLE,6524,387,31,39963831,https://www.instagram.com/nikuska_g/,Made in Czechia®
artbasel,Art Basel,2511739,2048,5617,____doriannnn,Dorian,99,806,60,4207980717,https://www.instagram.com/____doriannnn/,🦦
artbasel,Art Basel,2511739,2048,5617,sonoandreazeta,andrea zangarelli,82,292,1,266709753,https://www.instagram.com/sonoandreazeta/,h o p e
artbasel,Art Basel,2511739,2048,5617,thequirklabel,Keisha Maris | Creative Consultant,688,1239,3,44999670887,https://www.instagram.com/thequirklabel/,Curated space to the living culture ☕️ ✹ 🍵#TQLWE | 𝗕𝗜𝗧𝗘𝗦 | 𝗖𝗨𝗥𝗔𝗧𝗘𝗗 𝗡𝗘𝗪𝗦 Fri 7 am-12 pm to Sat 9 am-2 pm ✹ Creative Consult. Mon to Sat (Flextime)⬐More
